Site ID,M35/5119
Site Name,M35/5119
Site ID,SampleID,Collection Date,Measurement,Value,Units
"M35/5119","20216173","21-Oct 2021 09:45am","Dissolved Reactive Phosphorus","0.0025","mg/L"
"M35/5119","20216173","21-Oct 2021 09:45am","E. coli","<1","MPN/100mL"
"M35/5119","20216173","21-Oct 2021 09:45am","Fluoride","0.050","g/m3"
"M35/5119","20216173","21-Oct 2021 09:45am","Hardness, Total","75.000","g/m3 as CaCO3"
"M35/5119","20216173","21-Oct 2021 09:45am","Iron, Dissolved","<0.020","mg/L"
"M35/5119","20216173","21-Oct 2021 09:45am","Magnesium, Dissolved","2.700","mg/L"
"M35/5119","20216173","21-Oct 2021 09:45am","Manganese, Dissolved","<0.0005","mg/L"
"M35/5119","20216173","21-Oct 2021 09:45am","Nitrate Nitrogen","3.900","mg/L"
"M35/5119","20216173","21-Oct 2021 09:45am","Nitrate-N Nitrite-N","3.900","g/m3"
"M35/5119","20216173","21-Oct 2021 09:45am","Nitrite Nitrogen","<0.002","mg/L"
"M35/5119","20216173","21-Oct 2021 09:45am","Oxidation Reduction Potential","247.200","mV"
"M35/5119","20216173","21-Oct 2021 09:45am","pH","7.3",""
"M35/5119","20216173","21-Oct 2021 09:45am","pH (Field)","6.44",""
"M35/5119","20216173","21-Oct 2021 09:45am","Potassium, Dissolved","1.100","mg/L"
"M35/5119","20216173","21-Oct 2021 09:45am","Silica, Reactive","11.800","mg/L  as SiO2"
"M35/5119","20216173","21-Oct 2021 09:45am","Sodium, Dissolved","8.000","mg/L"
"M35/5119","20216173","21-Oct 2021 09:45am","Sulphate","7.900","mg/L"
"M35/5119","20216173","21-Oct 2021 09:45am","Sum of anions","1.760","meq/L"
"M35/5119","20216173","21-Oct 2021 09:45am","Sum of cations","1.870","meq/L"
"M35/5119","20216173","21-Oct 2021 09:45am","Total Coliforms","<1.00","number/100mL"
"M35/5119","20216173","21-Oct 2021 09:45am","Total Dissolved Phosphorus","0.003","mg/L"
"M35/5119","20216173","21-Oct 2021 09:45am","Water Temperature (Field)","13.0","C"
"M35/5119","20214672","13-Jul 2021 16:20pm","Alkalinity, Total","61.0","g/m3 as CaCO3"
"M35/5119","20214672","13-Jul 2021 16:20pm","Bicarbonate","74.000","mg/L  at 25°C"
"M35/5119","20214672","13-Jul 2021 16:20pm","Calcium, Dissolved","31.000","mg/L"
"M35/5119","20214672","13-Jul 2021 16:20pm","Chloride","13.500","mg/L"
"M35/5119","20214672","13-Jul 2021 16:20pm","Conductivity","24.8","mS/m"
"M35/5119","20214672","13-Jul 2021 16:20pm","Conductivity (Field)","21.80","mS/m"
"M35/5119","20214672","13-Jul 2021 16:20pm","Difference in Ion Balance","0.410","%"
"M35/5119","20214672","13-Jul 2021 16:20pm","Dissolved Oxygen","11.140","mg/L"
"M35/5119","20214672","13-Jul 2021 16:20pm","Dissolved Oxygen Saturation","106.200","%"
"M35/5119","20214672","13-Jul 2021 16:20pm","E. coli","<1","MPN/100mL"
"M35/5119","20214672","13-Jul 2021 16:20pm","Hardness, Total","93.000","g/m3 as CaCO3"
"M35/5119","20214672","13-Jul 2021 16:20pm","Magnesium, Dissolved","3.700","mg/L"
"M35/5119","20214672","13-Jul 2021 16:20pm","Nitrate Nitrogen","7.100","mg/L"
"M35/5119","20214672","13-Jul 2021 16:20pm","Oxidation Reduction Potential","250.100","mV"
"M35/5119","20214672","13-Jul 2021 16:20pm","pH","7.7",""
"M35/5119","20214672","13-Jul 2021 16:20pm","pH (Field)","6.52",""
"M35/5119","20214672","13-Jul 2021 16:20pm","Potassium, Dissolved","1.320","mg/L"
"M35/5119","20214672","13-Jul 2021 16:20pm","Silica, Reactive","11.700","mg/L  as SiO2"
"M35/5119","20214672","13-Jul 2021 16:20pm","Sodium, Dissolved","10.300","mg/L"
"M35/5119","20214672","13-Jul 2021 16:20pm","Sulphate","10.500","mg/L"
"M35/5119","20214672","13-Jul 2021 16:20pm","Sum of anions","2.300","meq/L"
"M35/5119","20214672","13-Jul 2021 16:20pm","Sum of cations","2.300","meq/L"
"M35/5119","20214672","13-Jul 2021 16:20pm","Total Coliforms","3.00","number/100mL"
"M35/5119","20214672","13-Jul 2021 16:20pm","Water Temperature (Field)","13.0","C"
"M35/5119","20213341","21-Apr 2021 09:30am","Alkalinity, Total","47.0","g/m3 as CaCO3"
"M35/5119","20213341","21-Apr 2021 09:30am","Bicarbonate","58.000","mg/L  at 25°C"
"M35/5119","20213341","21-Apr 2021 09:30am","Calcium, Dissolved","17.500","mg/L"
"M35/5119","20213341","21-Apr 2021 09:30am","Chloride","5.200","mg/L"
"M35/5119","20213341","21-Apr 2021 09:30am","Conductivity","13.2","mS/m"
"M35/5119","20213341","21-Apr 2021 09:30am","Conductivity (Field)","12.71","mS/m"
"M35/5119","20213341","21-Apr 2021 09:30am","Difference in Ion Balance","1.730","%"
"M35/5119","20213341","21-Apr 2021 09:30am","Dissolved Oxygen","15.090","mg/L"
"M35/5119","20213341","21-Apr 2021 09:30am","Dissolved Oxygen Saturation","145.600","%"
"M35/5119","20213341","21-Apr 2021 09:30am","E. coli","<1","MPN/100mL"
"M35/5119","20213341","21-Apr 2021 09:30am","Hardness, Total","52.000","g/m3 as CaCO3"
"M35/5119","20213341","21-Apr 2021 09:30am","Magnesium, Dissolved","2.000","mg/L"
"M35/5119","20213341","21-Apr 2021 09:30am","Nitrate Nitrogen","1.160","mg/L"
"M35/5119","20213341","21-Apr 2021 09:30am","Oxidation Reduction Potential","324.400","mV"
"M35/5119","20213341","21-Apr 2021 09:30am","pH","7.3",""
"M35/5119","20213341","21-Apr 2021 09:30am","pH (Field)","6.36",""
"M35/5119","20213341","21-Apr 2021 09:30am","Potassium, Dissolved","0.950","mg/L"
"M35/5119","20213341","21-Apr 2021 09:30am","Silica, Reactive","11.500","mg/L  as SiO2"
"M35/5119","20213341","21-Apr 2021 09:30am","Sodium, Dissolved","6.300","mg/L"
"M35/5119","20213341","21-Apr 2021 09:30am","Sulphate","5.700","mg/L"
"M35/5119","20213341","21-Apr 2021 09:30am","Sum of anions","1.290","meq/L"
"M35/5119","20213341","21-Apr 2021 09:30am","Sum of cations","1.340","meq/L"
"M35/5119","20213341","21-Apr 2021 09:30am","Total Coliforms","71.0","number/100mL"
"M35/5119","20213341","21-Apr 2021 09:30am","Water Temperature (Field)","12.9","C"
"M35/5119","20207323","15-Jan 2021 09:10am","Alkalinity, Total","50.0","g/m3 as CaCO3"
"M35/5119","20207323","15-Jan 2021 09:10am","Bicarbonate","60.000","mg/L  at 25°C"
"M35/5119","20207323","15-Jan 2021 09:10am","Calcium, Dissolved","17.200","mg/L"
"M35/5119","20207323","15-Jan 2021 09:10am","Chloride","3.500","mg/L"
"M35/5119","20207323","15-Jan 2021 09:10am","Conductivity","13.2","mS/m"
"M35/5119","20207323","15-Jan 2021 09:10am","Conductivity (Field)","12.95","mS/m"
"M35/5119","20207323","15-Jan 2021 09:10am","Difference in Ion Balance","0.320","%"
"M35/5119","20207323","15-Jan 2021 09:10am","Dissolved Oxygen","13.300","mg/L"
"M35/5119","20207323","15-Jan 2021 09:10am","Dissolved Oxygen Saturation","126.900","%"
"M35/5119","20207323","15-Jan 2021 09:10am","E. coli","<1","MPN/100mL"
"M35/5119","20207323","15-Jan 2021 09:10am","Hardness, Total","50.000","g/m3 as CaCO3"
"M35/5119","20207323","15-Jan 2021 09:10am","Magnesium, Dissolved","1.790","mg/L"
"M35/5119","20207323","15-Jan 2021 09:10am","Nitrate Nitrogen","1.270","mg/L"
"M35/5119","20207323","15-Jan 2021 09:10am","Oxidation Reduction Potential","183.400","mV"
"M35/5119","20207323","15-Jan 2021 09:10am","pH","7.5",""
"M35/5119","20207323","15-Jan 2021 09:10am","pH (Field)","6.60",""
"M35/5119","20207323","15-Jan 2021 09:10am","Potassium, Dissolved","0.930","mg/L"
"M35/5119","20207323","15-Jan 2021 09:10am","Silica, Reactive","11.800","mg/L  as SiO2"
"M35/5119","20207323","15-Jan 2021 09:10am","Sodium, Dissolved","5.700","mg/L"
"M35/5119","20207323","15-Jan 2021 09:10am","Sulphate","5.000","mg/L"
"M35/5119","20207323","15-Jan 2021 09:10am","Sum of anions","1.290","meq/L"
"M35/5119","20207323","15-Jan 2021 09:10am","Sum of cations","1.280","meq/L"
"M35/5119","20207323","15-Jan 2021 09:10am","Total Coliforms","<1.00","number/100mL"
"M35/5119","20207323","15-Jan 2021 09:10am","Water Temperature (Field)","13.0","C"
"M35/5119","20205596","23-Oct 2020 09:30am","Alkalinity, Total","51.0","g/m3 as CaCO3"
"M35/5119","20205596","23-Oct 2020 09:30am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Bicarbonate","62.000","mg/L  at 25°C"
"M35/5119","20205596","23-Oct 2020 09:30am","Boron, Dissolved","0.020","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Bromide","0.015","g/m3"
"M35/5119","20205596","23-Oct 2020 09:30am","Calcium, Dissolved","18.600","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Chloride","5.500","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Conductivity","14.5","mS/m"
"M35/5119","20205596","23-Oct 2020 09:30am","Conductivity (Field)","14.18","mS/m"
"M35/5119","20205596","23-Oct 2020 09:30am","Copper, Dissolved","0.0007","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Difference in Ion Balance","1.090","%"
"M35/5119","20205596","23-Oct 2020 09:30am","Dissolved Oxygen","14.480","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Dissolved Oxygen Saturation","137.400","%"
"M35/5119","20205596","23-Oct 2020 09:30am","Dissolved Reactive Phosphorus","0.0023","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","E. coli","1","MPN/100mL"
"M35/5119","20205596","23-Oct 2020 09:30am","Hardness, Total","55.000","g/m3 as CaCO3"
"M35/5119","20205596","23-Oct 2020 09:30am","Iron, Dissolved","<0.020","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Magnesium, Dissolved","2.100","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Manganese, Dissolved","0.0021","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Nitrate Nitrogen","1.840","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Oxidation Reduction Potential","191.000","mV"
"M35/5119","20205596","23-Oct 2020 09:30am","pH","7.5",""
"M35/5119","20205596","23-Oct 2020 09:30am","pH (Field)","6.56",""
"M35/5119","20205596","23-Oct 2020 09:30am","Potassium, Dissolved","0.950","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Silica, Reactive","11.500","mg/L  as SiO2"
"M35/5119","20205596","23-Oct 2020 09:30am","Sodium, Dissolved","6.100","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Sulphate","5.800","mg/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Sum of anions","1.420","meq/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Sum of cations","1.390","meq/L"
"M35/5119","20205596","23-Oct 2020 09:30am","Total Coliforms","2.00","number/100mL"
"M35/5119","20205596","23-Oct 2020 09:30am","Water Temperature (Field)","12.9","C"
"M35/5119","20205596","23-Oct 2020 09:30am","Zinc, Dissolved","0.007","mg/L"
"M35/5119","20203849","20-Jul 2020 15:15pm","Alkalinity, Total","54.0","g/m3 as CaCO3"
"M35/5119","20203849","20-Jul 2020 15:15pm","Bicarbonate","65.000","mg/L  at 25°C"
"M35/5119","20203849","20-Jul 2020 15:15pm","Calcium, Dissolved","22.000","mg/L"
"M35/5119","20203849","20-Jul 2020 15:15pm","Chloride","6.300","mg/L"
"M35/5119","20203849","20-Jul 2020 15:15pm","Conductivity","16.4","mS/m"
"M35/5119","20203849","20-Jul 2020 15:15pm","Conductivity (Field)","15.25","mS/m"
"M35/5119","20203849","20-Jul 2020 15:15pm","Difference in Ion Balance","1.970","%"
"M35/5119","20203849","20-Jul 2020 15:15pm","Dissolved Oxygen","16.100","mg/L"
"M35/5119","20203849","20-Jul 2020 15:15pm","Dissolved Oxygen Saturation","152.900","%"
"M35/5119","20203849","20-Jul 2020 15:15pm","E. coli","<1","MPN/100mL"
"M35/5119","20203849","20-Jul 2020 15:15pm","Hardness, Total","65.000","g/m3 as CaCO3"
"M35/5119","20203849","20-Jul 2020 15:15pm","Magnesium, Dissolved","2.400","mg/L"
"M35/5119","20203849","20-Jul 2020 15:15pm","Nitrate Nitrogen","2.500","mg/L"
"M35/5119","20203849","20-Jul 2020 15:15pm","Oxidation Reduction Potential","197.000","mV"
"M35/5119","20203849","20-Jul 2020 15:15pm","pH","7.5",""
"M35/5119","20203849","20-Jul 2020 15:15pm","pH (Field)","6.78",""
"M35/5119","20203849","20-Jul 2020 15:15pm","Potassium, Dissolved","1.040","mg/L"
"M35/5119","20203849","20-Jul 2020 15:15pm","Silica, Reactive","11.100","mg/L  as SiO2"
"M35/5119","20203849","20-Jul 2020 15:15pm","Sodium, Dissolved","6.800","mg/L"
"M35/5119","20203849","20-Jul 2020 15:15pm","Sulphate","5.900","mg/L"
"M35/5119","20203849","20-Jul 2020 15:15pm","Sum of anions","1.560","meq/L"
"M35/5119","20203849","20-Jul 2020 15:15pm","Sum of cations","1.620","meq/L"
"M35/5119","20203849","20-Jul 2020 15:15pm","Total Coliforms","<1.00","number/100mL"
"M35/5119","20203849","20-Jul 2020 15:15pm","Water Temperature (Field)","12.4","C"
"M35/5119","20200798","28-Jan 2020 13:05pm","Alkalinity, Total","55.0","g/m3 as CaCO3"
"M35/5119","20200798","28-Jan 2020 13:05pm","Bicarbonate","66.000","mg/L  at 25°C"
"M35/5119","20200798","28-Jan 2020 13:05pm","Calcium, Dissolved","21.000","mg/L"
"M35/5119","20200798","28-Jan 2020 13:05pm","Chloride","5.800","mg/L"
"M35/5119","20200798","28-Jan 2020 13:05pm","Conductivity","15.9","mS/m"
"M35/5119","20200798","28-Jan 2020 13:05pm","Conductivity (Field)","15.77","mS/m"
"M35/5119","20200798","28-Jan 2020 13:05pm","Difference in Ion Balance","0.640","%"
"M35/5119","20200798","28-Jan 2020 13:05pm","Dissolved Oxygen","16.320","mg/L"
"M35/5119","20200798","28-Jan 2020 13:05pm","Dissolved Oxygen Saturation","155.200","%"
"M35/5119","20200798","28-Jan 2020 13:05pm","E. coli","<1","MPN/100mL"
"M35/5119","20200798","28-Jan 2020 13:05pm","Hardness, Total","61.000","g/m3 as CaCO3"
"M35/5119","20200798","28-Jan 2020 13:05pm","Magnesium, Dissolved","2.300","mg/L"
"M35/5119","20200798","28-Jan 2020 13:05pm","Nitrate Nitrogen","2.500","mg/L"
"M35/5119","20200798","28-Jan 2020 13:05pm","Oxidation Reduction Potential","202.700","mV"
"M35/5119","20200798","28-Jan 2020 13:05pm","pH","7.5",""
"M35/5119","20200798","28-Jan 2020 13:05pm","pH (Field)","6.60",""
"M35/5119","20200798","28-Jan 2020 13:05pm","Potassium, Dissolved","0.980","mg/L"
"M35/5119","20200798","28-Jan 2020 13:05pm","Silica, Reactive","11.700","mg/L  as SiO2"
"M35/5119","20200798","28-Jan 2020 13:05pm","Sodium, Dissolved","7.000","mg/L"
"M35/5119","20200798","28-Jan 2020 13:05pm","Sulphate","6.500","mg/L"
"M35/5119","20200798","28-Jan 2020 13:05pm","Sum of anions","1.570","meq/L"
"M35/5119","20200798","28-Jan 2020 13:05pm","Sum of cations","1.550","meq/L"
"M35/5119","20200798","28-Jan 2020 13:05pm","Total Coliforms","<1.00","number/100mL"
"M35/5119","20200798","28-Jan 2020 13:05pm","Water Temperature (Field)","12.9","C"
"M35/5119","20196135","23-Oct 2019 09:40am","Alkalinity, Total","56.0","g/m3 as CaCO3"
"M35/5119","20196135","23-Oct 2019 09:40am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Bicarbonate","68.000","mg/L  at 25°C"
"M35/5119","20196135","23-Oct 2019 09:40am","Boron, Dissolved","0.022","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Bromide","0.025","g/m3"
"M35/5119","20196135","23-Oct 2019 09:40am","Calcium, Dissolved","24.000","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Chloride","7.400","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Conductivity","18.1","mS/m"
"M35/5119","20196135","23-Oct 2019 09:40am","Conductivity (Field)","17.47","mS/m"
"M35/5119","20196135","23-Oct 2019 09:40am","Copper, Dissolved","0.0008","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Difference in Ion Balance","0.320","%"
"M35/5119","20196135","23-Oct 2019 09:40am","Dissolved Oxygen","13.470","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Dissolved Oxygen Saturation","128.500","%"
"M35/5119","20196135","23-Oct 2019 09:40am","Dissolved Reactive Phosphorus","0.0031","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","E. coli","1","MPN/100mL"
"M35/5119","20196135","23-Oct 2019 09:40am","Hardness, Total","69.000","g/m3 as CaCO3"
"M35/5119","20196135","23-Oct 2019 09:40am","Iron, Dissolved","<0.020","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Magnesium, Dissolved","2.400","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Manganese, Dissolved","<0.0005","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Nitrate Nitrogen","3.900","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Oxidation Reduction Potential","262.000","mV"
"M35/5119","20196135","23-Oct 2019 09:40am","pH","7.2",""
"M35/5119","20196135","23-Oct 2019 09:40am","pH (Field)","6.61",""
"M35/5119","20196135","23-Oct 2019 09:40am","Potassium, Dissolved","1.090","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Silica, Reactive","11.300","mg/L  as SiO2"
"M35/5119","20196135","23-Oct 2019 09:40am","Sodium, Dissolved","7.800","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Sulphate","7.700","mg/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Sum of anions","1.760","meq/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Sum of cations","1.750","meq/L"
"M35/5119","20196135","23-Oct 2019 09:40am","Total Coliforms","1.00","number/100mL"
"M35/5119","20196135","23-Oct 2019 09:40am","Water Temperature (Field)","12.7","C"
"M35/5119","20196135","23-Oct 2019 09:40am","Zinc, Dissolved","0.008","mg/L"
"M35/5119","20194393","23-Jul 2019 10:45am","Alkalinity, Total","55.0","g/m3 as CaCO3"
"M35/5119","20194393","23-Jul 2019 10:45am","Bicarbonate","67.000","mg/L  at 25°C"
"M35/5119","20194393","23-Jul 2019 10:45am","Calcium, Dissolved","21.000","mg/L"
"M35/5119","20194393","23-Jul 2019 10:45am","Chloride","6.700","mg/L"
"M35/5119","20194393","23-Jul 2019 10:45am","Conductivity","16.8","mS/m"
"M35/5119","20194393","23-Jul 2019 10:45am","Conductivity (Field)","16.43","mS/m"
"M35/5119","20194393","23-Jul 2019 10:45am","Difference in Ion Balance","1.740","%"
"M35/5119","20194393","23-Jul 2019 10:45am","Dissolved Oxygen","9.750","mg/L"
"M35/5119","20194393","23-Jul 2019 10:45am","Dissolved Oxygen Saturation","92.000","%"
"M35/5119","20194393","23-Jul 2019 10:45am","E. coli","1","MPN/100mL"
"M35/5119","20194393","23-Jul 2019 10:45am","Hardness, Total","63.000","g/m3 as CaCO3"
"M35/5119","20194393","23-Jul 2019 10:45am","Magnesium, Dissolved","2.400","mg/L"
"M35/5119","20194393","23-Jul 2019 10:45am","Nitrate Nitrogen","3.100","mg/L"
"M35/5119","20194393","23-Jul 2019 10:45am","Oxidation Reduction Potential","190.400","mV"
"M35/5119","20194393","23-Jul 2019 10:45am","pH","7.1",""
"M35/5119","20194393","23-Jul 2019 10:45am","pH (Field)","6.66",""
"M35/5119","20194393","23-Jul 2019 10:45am","Potassium, Dissolved","1.040","mg/L"
"M35/5119","20194393","23-Jul 2019 10:45am","Silica, Reactive","12.000","mg/L  as SiO2"
"M35/5119","20194393","23-Jul 2019 10:45am","Sodium, Dissolved","6.900","mg/L"
"M35/5119","20194393","23-Jul 2019 10:45am","Sulphate","6.800","mg/L"
"M35/5119","20194393","23-Jul 2019 10:45am","Sum of anions","1.650","meq/L"
"M35/5119","20194393","23-Jul 2019 10:45am","Sum of cations","1.590","meq/L"
"M35/5119","20194393","23-Jul 2019 10:45am","Total Coliforms","9.00","number/100mL"
"M35/5119","20194393","23-Jul 2019 10:45am","Water Temperature (Field)","12.8","C"
"M35/5119","20192802","23-Apr 2019 14:30pm","Alkalinity, Total","53.0","g/m3 as CaCO3"
"M35/5119","20192802","23-Apr 2019 14:30pm","Bicarbonate","65.000","mg/L  at 25°C"
"M35/5119","20192802","23-Apr 2019 14:30pm","Calcium, Dissolved","19.100","mg/L"
"M35/5119","20192802","23-Apr 2019 14:30pm","Chloride","4.600","mg/L"
"M35/5119","20192802","23-Apr 2019 14:30pm","Conductivity","14.6","mS/m"
"M35/5119","20192802","23-Apr 2019 14:30pm","Conductivity (Field)","14.09","mS/m"
"M35/5119","20192802","23-Apr 2019 14:30pm","Difference in Ion Balance","0.330","%"
"M35/5119","20192802","23-Apr 2019 14:30pm","Dissolved Oxygen","8.600","mg/L"
"M35/5119","20192802","23-Apr 2019 14:30pm","Dissolved Oxygen Saturation","81.200","%"
"M35/5119","20192802","23-Apr 2019 14:30pm","Hardness, Total","57.000","g/m3 as CaCO3"
"M35/5119","20192802","23-Apr 2019 14:30pm","Magnesium, Dissolved","2.100","mg/L"
"M35/5119","20192802","23-Apr 2019 14:30pm","Nitrate Nitrogen","1.710","mg/L"
"M35/5119","20192802","23-Apr 2019 14:30pm","Oxidation Reduction Potential","155.200","mV"
"M35/5119","20192802","23-Apr 2019 14:30pm","pH","7.5",""
"M35/5119","20192802","23-Apr 2019 14:30pm","pH (Field)","6.51",""
"M35/5119","20192802","23-Apr 2019 14:30pm","Potassium, Dissolved","0.970","mg/L"
"M35/5119","20192802","23-Apr 2019 14:30pm","Silica, Reactive","11.200","mg/L  as SiO2"
"M35/5119","20192802","23-Apr 2019 14:30pm","Sodium, Dissolved","6.700","mg/L"
"M35/5119","20192802","23-Apr 2019 14:30pm","Sulphate","5.600","mg/L"
"M35/5119","20192802","23-Apr 2019 14:30pm","Sum of anions","1.440","meq/L"
"M35/5119","20192802","23-Apr 2019 14:30pm","Sum of cations","1.440","meq/L"
"M35/5119","20192802","23-Apr 2019 14:30pm","Total Coliforms","3.00","number/100mL"
"M35/5119","20192802","23-Apr 2019 14:30pm","Water Temperature (Field)","12.9","C"
"M35/5119","20188013","21-Jan 2019 15:30pm","Bicarbonate","65.000","mg/L  at 25°C"
"M35/5119","20188013","21-Jan 2019 15:30pm","Boron, Dissolved","0.022","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Bromine","0.020","g/m3"
"M35/5119","20188013","21-Jan 2019 15:30pm","Cadmium, Dissolved","<0.00005","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Calcium, Dissolved","21.000","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Chloride","5.700","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Conductivity","15.2","mS/m"
"M35/5119","20188013","21-Jan 2019 15:30pm","Conductivity (Field)","15.53","mS/m"
"M35/5119","20188013","21-Jan 2019 15:30pm","Difference in Ion Balance","1.270","%"
"M35/5119","20188013","21-Jan 2019 15:30pm","Dissolved Non-Purgeable Organic Carbon","0.600","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Dissolved Oxygen","8.740","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Dissolved Oxygen Saturation","84.400","%"
"M35/5119","20188013","21-Jan 2019 15:30pm","E. coli","<1","MPN/100mL"
"M35/5119","20188013","21-Jan 2019 15:30pm","Hardness, Total","61.000","g/m3 as CaCO3"
"M35/5119","20188013","21-Jan 2019 15:30pm","Iron, Dissolved","<0.020","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Magnesium, Dissolved","2.200","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Manganese, Dissolved","<0.0005","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Nitrate Nitrogen","2.200","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Oxidation Reduction Potential","189.800","mV"
"M35/5119","20188013","21-Jan 2019 15:30pm","pH","7.5",""
"M35/5119","20188013","21-Jan 2019 15:30pm","pH (Field)","6.73",""
"M35/5119","20188013","21-Jan 2019 15:30pm","Potassium, Dissolved","1.020","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Silica, Reactive","11.600","mg/L  as SiO2"
"M35/5119","20188013","21-Jan 2019 15:30pm","Sodium, Dissolved","7.400","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Sulphate","6.400","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Sum of anions","1.520","meq/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Sum of cations","1.560","meq/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Total Coliforms","<1.00","number/100mL"
"M35/5119","20188013","21-Jan 2019 15:30pm","Total Kjeldahl Nitrogen","<0.100","mg/L"
"M35/5119","20188013","21-Jan 2019 15:30pm","Water Temperature (Field)","12.9","C"
"M35/5119","20188035","21-Jan 2019 14:30pm","2,3,4,6-Tetrachlorophenol","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","2,4'-DDD","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","2,4'-DDE","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","2,4'-DDT","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","2,4,5-T","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","2,4,5-TP","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","2,4-D","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","2,4-DB","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","4,4'-DDD","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","4,4'-DDE","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","4,4'-DDT","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Acetochlor","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Acifluorfen","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Alachlor","<0.000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Aldicarb","<0.006","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Aldicarb sulfone","<0.003","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Aldicarb sulfoxide","<0.007","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Aldrin","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","alpha-BHC","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Atrazine","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Atrazine-desethyl","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Atrazine-desisopropyl","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Azaconazole","<0.000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Azinphos-methyl","<0.000020","mg/L"
