Site ID,M35/0132
Site Name,Old Petrie Well
Site ID,SampleID,Collection Date,Measurement,Value,Units
"M35/0132","20205811","06-Nov 2020 09:30am","Hardness, Total","48.000","g/m3 as CaCO3"
"M35/0132","20205811","06-Nov 2020 09:30am","Iron, Dissolved","<0.020","mg/L"
"M35/0132","20205811","06-Nov 2020 09:30am","Magnesium, Dissolved","4.000","mg/L"
"M35/0132","20205811","06-Nov 2020 09:30am","Manganese, Dissolved","<0.0005","mg/L"
"M35/0132","20205811","06-Nov 2020 09:30am","Nitrate Nitrogen","2.900","mg/L"
"M35/0132","20205811","06-Nov 2020 09:30am","Nitrate-N Nitrite-N","2.900","g/m3"
"M35/0132","20205811","06-Nov 2020 09:30am","Nitrite Nitrogen","<0.002","mg/L"
"M35/0132","20205811","06-Nov 2020 09:30am","Oxidation Reduction Potential","243.300","mV"
"M35/0132","20205811","06-Nov 2020 09:30am","pH","7.0",""
"M35/0132","20205811","06-Nov 2020 09:30am","pH (Field)","5.74",""
"M35/0132","20205811","06-Nov 2020 09:30am","Potassium, Dissolved","1.380","mg/L"
"M35/0132","20205811","06-Nov 2020 09:30am","Silica, Reactive","15.500","mg/L  as SiO2"
"M35/0132","20205811","06-Nov 2020 09:30am","Sodium, Dissolved","8.100","mg/L"
"M35/0132","20205811","06-Nov 2020 09:30am","Sulphate","8.600","mg/L"
"M35/0132","20205811","06-Nov 2020 09:30am","Sum of anions","1.300","meq/L"
"M35/0132","20205811","06-Nov 2020 09:30am","Sum of cations","1.340","meq/L"
"M35/0132","20205811","06-Nov 2020 09:30am","Total Coliforms","<1.00","number/100mL"
"M35/0132","20205811","06-Nov 2020 09:30am","Water Temperature (Field)","12.2","C"
"M35/0132","20205306","08-Oct 2020 09:45am","Alkalinity, Total","39.0","g/m3 as CaCO3"
"M35/0132","20205306","08-Oct 2020 09:45am","Bicarbonate","47.000","mg/L  at 25°C"
"M35/0132","20205306","08-Oct 2020 09:45am","Calcium, Dissolved","12.700","mg/L"
"M35/0132","20205306","08-Oct 2020 09:45am","Chloride","5.700","mg/L"
"M35/0132","20205306","08-Oct 2020 09:45am","Conductivity","14.2","mS/m"
"M35/0132","20205306","08-Oct 2020 09:45am","Conductivity (Field)","13.95","mS/m"
"M35/0132","20205306","08-Oct 2020 09:45am","Difference in Ion Balance","0.790","%"
"M35/0132","20205306","08-Oct 2020 09:45am","Dissolved Oxygen","6.520","mg/L"
"M35/0132","20205306","08-Oct 2020 09:45am","Dissolved Oxygen Saturation","59.900","%"
"M35/0132","20205306","08-Oct 2020 09:45am","E. coli","<1","MPN/100mL"
"M35/0132","20205306","08-Oct 2020 09:45am","Hardness, Total","48.000","g/m3 as CaCO3"
"M35/0132","20205306","08-Oct 2020 09:45am","Magnesium, Dissolved","3.900","mg/L"
"M35/0132","20205306","08-Oct 2020 09:45am","Nitrate Nitrogen","2.900","mg/L"
"M35/0132","20205306","08-Oct 2020 09:45am","Oxidation Reduction Potential","235.100","mV"
"M35/0132","20205306","08-Oct 2020 09:45am","pH","7.2",""
"M35/0132","20205306","08-Oct 2020 09:45am","pH (Field)","6.07",""
"M35/0132","20205306","08-Oct 2020 09:45am","Potassium, Dissolved","1.360","mg/L"
"M35/0132","20205306","08-Oct 2020 09:45am","Silica, Reactive","15.400","mg/L  as SiO2"
"M35/0132","20205306","08-Oct 2020 09:45am","Sodium, Dissolved","8.400","mg/L"
"M35/0132","20205306","08-Oct 2020 09:45am","Sulphate","8.700","mg/L"
"M35/0132","20205306","08-Oct 2020 09:45am","Sum of anions","1.330","meq/L"
"M35/0132","20205306","08-Oct 2020 09:45am","Sum of cations","1.350","meq/L"
"M35/0132","20205306","08-Oct 2020 09:45am","Total Coliforms","<1.00","number/100mL"
"M35/0132","20205306","08-Oct 2020 09:45am","Water Temperature (Field)","11.7","C"
"M35/0132","20204863","10-Sep 2020 09:30am","Alkalinity, Total","41.0","g/m3 as CaCO3"
"M35/0132","20204863","10-Sep 2020 09:30am","Bicarbonate","50.000","mg/L  at 25°C"
"M35/0132","20204863","10-Sep 2020 09:30am","Calcium, Dissolved","12.700","mg/L"
"M35/0132","20204863","10-Sep 2020 09:30am","Chloride","5.700","mg/L"
"M35/0132","20204863","10-Sep 2020 09:30am","Conductivity","14.4","mS/m"
"M35/0132","20204863","10-Sep 2020 09:30am","Conductivity (Field)","13.11","mS/m"
"M35/0132","20204863","10-Sep 2020 09:30am","Difference in Ion Balance","1.780","%"
"M35/0132","20204863","10-Sep 2020 09:30am","Dissolved Oxygen","7.850","mg/L"
"M35/0132","20204863","10-Sep 2020 09:30am","Dissolved Oxygen Saturation","75.100","%"
"M35/0132","20204863","10-Sep 2020 09:30am","E. coli","<1","MPN/100mL"
"M35/0132","20204863","10-Sep 2020 09:30am","Hardness, Total","48.000","g/m3 as CaCO3"
"M35/0132","20204863","10-Sep 2020 09:30am","Magnesium, Dissolved","4.000","mg/L"
"M35/0132","20204863","10-Sep 2020 09:30am","Nitrate Nitrogen","3.200","mg/L"
"M35/0132","20204863","10-Sep 2020 09:30am","Oxidation Reduction Potential","186.900","mV"
"M35/0132","20204863","10-Sep 2020 09:30am","pH","7.0",""
"M35/0132","20204863","10-Sep 2020 09:30am","pH (Field)","6.08",""
"M35/0132","20204863","10-Sep 2020 09:30am","Potassium, Dissolved","1.390","mg/L"
"M35/0132","20204863","10-Sep 2020 09:30am","Silica, Reactive","16.800","mg/L  as SiO2"
"M35/0132","20204863","10-Sep 2020 09:30am","Sodium, Dissolved","8.200","mg/L"
"M35/0132","20204863","10-Sep 2020 09:30am","Sulphate","9.500","mg/L"
"M35/0132","20204863","10-Sep 2020 09:30am","Sum of anions","1.400","meq/L"
"M35/0132","20204863","10-Sep 2020 09:30am","Sum of cations","1.350","meq/L"
"M35/0132","20204863","10-Sep 2020 09:30am","Total Coliforms","<1.00","number/100mL"
"M35/0132","20204863","10-Sep 2020 09:30am","Water Temperature (Field)","12.9","C"
"M35/0132","20204283","10-Aug 2020 10:45am","Alkalinity, Total","39.0","g/m3 as CaCO3"
"M35/0132","20204283","10-Aug 2020 10:45am","Bicarbonate","48.000","mg/L  at 25°C"
"M35/0132","20204283","10-Aug 2020 10:45am","Calcium, Dissolved","14.100","mg/L"
"M35/0132","20204283","10-Aug 2020 10:45am","Chloride","6.000","mg/L"
"M35/0132","20204283","10-Aug 2020 10:45am","Conductivity","14.5","mS/m"
"M35/0132","20204283","10-Aug 2020 10:45am","Conductivity (Field)","14.07","mS/m"
"M35/0132","20204283","10-Aug 2020 10:45am","Difference in Ion Balance","1.940","%"
"M35/0132","20204283","10-Aug 2020 10:45am","Dissolved Oxygen","6.900","mg/L"
"M35/0132","20204283","10-Aug 2020 10:45am","Dissolved Oxygen Saturation","65.400","%"
"M35/0132","20204283","10-Aug 2020 10:45am","E. coli","<1","MPN/100mL"
"M35/0132","20204283","10-Aug 2020 10:45am","Hardness, Total","53.000","g/m3 as CaCO3"
"M35/0132","20204283","10-Aug 2020 10:45am","Magnesium, Dissolved","4.400","mg/L"
"M35/0132","20204283","10-Aug 2020 10:45am","Nitrate Nitrogen","3.500","mg/L"
"M35/0132","20204283","10-Aug 2020 10:45am","Oxidation Reduction Potential","219.800","mV"
"M35/0132","20204283","10-Aug 2020 10:45am","pH","6.9",""
"M35/0132","20204283","10-Aug 2020 10:45am","pH (Field)","6.16",""
"M35/0132","20204283","10-Aug 2020 10:45am","Potassium, Dissolved","1.410","mg/L"
"M35/0132","20204283","10-Aug 2020 10:45am","Silica, Reactive","15.500","mg/L  as SiO2"
"M35/0132","20204283","10-Aug 2020 10:45am","Sodium, Dissolved","8.500","mg/L"
"M35/0132","20204283","10-Aug 2020 10:45am","Sulphate","10.200","mg/L"
"M35/0132","20204283","10-Aug 2020 10:45am","Sum of anions","1.410","meq/L"
"M35/0132","20204283","10-Aug 2020 10:45am","Sum of cations","1.470","meq/L"
"M35/0132","20204283","10-Aug 2020 10:45am","Total Coliforms","<1.00","number/100mL"
"M35/0132","20204283","10-Aug 2020 10:45am","Water Temperature (Field)","12.4","C"
"M35/0132","20203746","09-Jul 2020 10:20am","Alkalinity, Total","40.0","g/m3 as CaCO3"
"M35/0132","20203746","09-Jul 2020 10:20am","Bicarbonate","48.000","mg/L  at 25°C"
"M35/0132","20203746","09-Jul 2020 10:20am","Calcium, Dissolved","13.900","mg/L"
"M35/0132","20203746","09-Jul 2020 10:20am","Chloride","6.300","mg/L"
"M35/0132","20203746","09-Jul 2020 10:20am","Conductivity","15.0","mS/m"
"M35/0132","20203746","09-Jul 2020 10:20am","Conductivity (Field)","14.86","mS/m"
"M35/0132","20203746","09-Jul 2020 10:20am","Difference in Ion Balance","0.330","%"
"M35/0132","20203746","09-Jul 2020 10:20am","Dissolved Oxygen","7.380","mg/L"
"M35/0132","20203746","09-Jul 2020 10:20am","Dissolved Oxygen Saturation","69.600","%"
"M35/0132","20203746","09-Jul 2020 10:20am","E. coli","<1","MPN/100mL"
"M35/0132","20203746","09-Jul 2020 10:20am","Hardness, Total","52.000","g/m3 as CaCO3"
"M35/0132","20203746","09-Jul 2020 10:20am","Magnesium, Dissolved","4.100","mg/L"
"M35/0132","20203746","09-Jul 2020 10:20am","Nitrate Nitrogen","3.600","mg/L"
"M35/0132","20203746","09-Jul 2020 10:20am","Oxidation Reduction Potential","159.000","mV"
"M35/0132","20203746","09-Jul 2020 10:20am","pH","6.9",""
"M35/0132","20203746","09-Jul 2020 10:20am","pH (Field)","6.02",""
"M35/0132","20203746","09-Jul 2020 10:20am","Potassium, Dissolved","1.410","mg/L"
"M35/0132","20203746","09-Jul 2020 10:20am","Silica, Reactive","14.500","mg/L  as SiO2"
"M35/0132","20203746","09-Jul 2020 10:20am","Sodium, Dissolved","8.500","mg/L"
"M35/0132","20203746","09-Jul 2020 10:20am","Sulphate","9.600","mg/L"
"M35/0132","20203746","09-Jul 2020 10:20am","Sum of anions","1.430","meq/L"
"M35/0132","20203746","09-Jul 2020 10:20am","Sum of cations","1.440","meq/L"
"M35/0132","20203746","09-Jul 2020 10:20am","Total Coliforms","<1.00","number/100mL"
"M35/0132","20203746","09-Jul 2020 10:20am","Water Temperature (Field)","12.6","C"
"M35/0132","20203340","15-Jun 2020 10:00am","Alkalinity, Total","41.0","g/m3 as CaCO3"
"M35/0132","20203340","15-Jun 2020 10:00am","Bicarbonate","50.000","mg/L  at 25°C"
"M35/0132","20203340","15-Jun 2020 10:00am","Calcium, Dissolved","13.600","mg/L"
"M35/0132","20203340","15-Jun 2020 10:00am","Chloride","5.400","mg/L"
"M35/0132","20203340","15-Jun 2020 10:00am","Conductivity","15.2","mS/m"
"M35/0132","20203340","15-Jun 2020 10:00am","Conductivity (Field)","14.88","mS/m"
"M35/0132","20203340","15-Jun 2020 10:00am","Difference in Ion Balance","2.400","%"
"M35/0132","20203340","15-Jun 2020 10:00am","Dissolved Oxygen","6.490","mg/L"
"M35/0132","20203340","15-Jun 2020 10:00am","Dissolved Oxygen Saturation","62.300","%"
"M35/0132","20203340","15-Jun 2020 10:00am","E. coli","<1","MPN/100mL"
"M35/0132","20203340","15-Jun 2020 10:00am","Hardness, Total","53.000","g/m3 as CaCO3"
"M35/0132","20203340","15-Jun 2020 10:00am","Magnesium, Dissolved","4.600","mg/L"
"M35/0132","20203340","15-Jun 2020 10:00am","Nitrate Nitrogen","3.400","mg/L"
"M35/0132","20203340","15-Jun 2020 10:00am","Oxidation Reduction Potential","177.600","mV"
"M35/0132","20203340","15-Jun 2020 10:00am","pH","6.9",""
"M35/0132","20203340","15-Jun 2020 10:00am","pH (Field)","6.09",""
"M35/0132","20203340","15-Jun 2020 10:00am","Potassium, Dissolved","1.470","mg/L"
"M35/0132","20203340","15-Jun 2020 10:00am","Silica, Reactive","16.500","mg/L  as SiO2"
"M35/0132","20203340","15-Jun 2020 10:00am","Sodium, Dissolved","9.200","mg/L"
"M35/0132","20203340","15-Jun 2020 10:00am","Sulphate","9.800","mg/L"
"M35/0132","20203340","15-Jun 2020 10:00am","Sum of anions","1.420","meq/L"
"M35/0132","20203340","15-Jun 2020 10:00am","Sum of cations","1.500","meq/L"
"M35/0132","20203340","15-Jun 2020 10:00am","Total Coliforms","23.0","number/100mL"
"M35/0132","20203340","15-Jun 2020 10:00am","Water Temperature (Field)","13.4","C"
"M35/0132","20201986","04-Mar 2020 08:40am","Alkalinity, Total","40.0","g/m3 as CaCO3"
"M35/0132","20201986","04-Mar 2020 08:40am","Bicarbonate","49.000","mg/L  at 25°C"
"M35/0132","20201986","04-Mar 2020 08:40am","Calcium, Dissolved","13.300","mg/L"
"M35/0132","20201986","04-Mar 2020 08:40am","Chloride","6.700","mg/L"
"M35/0132","20201986","04-Mar 2020 08:40am","Conductivity","15.8","mS/m"
"M35/0132","20201986","04-Mar 2020 08:40am","Conductivity (Field)","15.79","mS/m"
"M35/0132","20201986","04-Mar 2020 08:40am","Difference in Ion Balance","2.100","%"
"M35/0132","20201986","04-Mar 2020 08:40am","Dissolved Oxygen","6.740","mg/L"
"M35/0132","20201986","04-Mar 2020 08:40am","Dissolved Oxygen Saturation","64.600","%"
"M35/0132","20201986","04-Mar 2020 08:40am","E. coli","<1","MPN/100mL"
"M35/0132","20201986","04-Mar 2020 08:40am","Hardness, Total","51.000","g/m3 as CaCO3"
"M35/0132","20201986","04-Mar 2020 08:40am","Magnesium, Dissolved","4.200","mg/L"
"M35/0132","20201986","04-Mar 2020 08:40am","Nitrate Nitrogen","3.900","mg/L"
"M35/0132","20201986","04-Mar 2020 08:40am","Oxidation Reduction Potential","233.400","mV"
"M35/0132","20201986","04-Mar 2020 08:40am","pH","7.1",""
"M35/0132","20201986","04-Mar 2020 08:40am","pH (Field)","5.97",""
"M35/0132","20201986","04-Mar 2020 08:40am","Potassium, Dissolved","1.420","mg/L"
"M35/0132","20201986","04-Mar 2020 08:40am","Silica, Reactive","16.000","mg/L  as SiO2"
"M35/0132","20201986","04-Mar 2020 08:40am","Sodium, Dissolved","8.600","mg/L"
"M35/0132","20201986","04-Mar 2020 08:40am","Sulphate","9.900","mg/L"
"M35/0132","20201986","04-Mar 2020 08:40am","Sum of anions","1.480","meq/L"
"M35/0132","20201986","04-Mar 2020 08:40am","Sum of cations","1.420","meq/L"
"M35/0132","20201986","04-Mar 2020 08:40am","Total Coliforms","1.00","number/100mL"
"M35/0132","20201986","04-Mar 2020 08:40am","Water Temperature (Field)","13.3","C"
"M35/0132","20201379","11-Feb 2020 09:35am","Alkalinity, Total","40.0","g/m3 as CaCO3"
"M35/0132","20201379","11-Feb 2020 09:35am","Bicarbonate","49.000","mg/L  at 25°C"
"M35/0132","20201379","11-Feb 2020 09:35am","Calcium, Dissolved","13.800","mg/L"
"M35/0132","20201379","11-Feb 2020 09:35am","Chloride","6.800","mg/L"
"M35/0132","20201379","11-Feb 2020 09:35am","Conductivity","16.1","mS/m"
"M35/0132","20201379","11-Feb 2020 09:35am","Conductivity (Field)","15.75","mS/m"
"M35/0132","20201379","11-Feb 2020 09:35am","Difference in Ion Balance","0.550","%"
"M35/0132","20201379","11-Feb 2020 09:35am","Dissolved Oxygen","7.830","mg/L"
"M35/0132","20201379","11-Feb 2020 09:35am","Dissolved Oxygen Saturation","74.700","%"
"M35/0132","20201379","11-Feb 2020 09:35am","E. coli","<1","MPN/100mL"
"M35/0132","20201379","11-Feb 2020 09:35am","Hardness, Total","53.000","g/m3 as CaCO3"
"M35/0132","20201379","11-Feb 2020 09:35am","Magnesium, Dissolved","4.600","mg/L"
"M35/0132","20201379","11-Feb 2020 09:35am","Nitrate Nitrogen","4.000","mg/L"
"M35/0132","20201379","11-Feb 2020 09:35am","Oxidation Reduction Potential","209.700","mV"
"M35/0132","20201379","11-Feb 2020 09:35am","pH","7.1",""
"M35/0132","20201379","11-Feb 2020 09:35am","pH (Field)","6.09",""
"M35/0132","20201379","11-Feb 2020 09:35am","Potassium, Dissolved","1.460","mg/L"
"M35/0132","20201379","11-Feb 2020 09:35am","Silica, Reactive","16.700","mg/L  as SiO2"
"M35/0132","20201379","11-Feb 2020 09:35am","Sodium, Dissolved","9.400","mg/L"
"M35/0132","20201379","11-Feb 2020 09:35am","Sulphate","10.500","mg/L"
"M35/0132","20201379","11-Feb 2020 09:35am","Sum of anions","1.500","meq/L"
"M35/0132","20201379","11-Feb 2020 09:35am","Sum of cations","1.510","meq/L"
"M35/0132","20201379","11-Feb 2020 09:35am","Total Coliforms","2.00","number/100mL"
"M35/0132","20201379","11-Feb 2020 09:35am","Water Temperature (Field)","13.2","C"
"M35/0132","20197943","09-Jan 2020 09:35am","Alkalinity, Total","39.0","g/m3 as CaCO3"
"M35/0132","20197943","09-Jan 2020 09:35am","Bicarbonate","48.000","mg/L  at 25°C"
"M35/0132","20197943","09-Jan 2020 09:35am","Calcium, Dissolved","15.300","mg/L"
"M35/0132","20197943","09-Jan 2020 09:35am","Chloride","7.400","mg/L"
"M35/0132","20197943","09-Jan 2020 09:35am","Conductivity","16.0","mS/m"
"M35/0132","20197943","09-Jan 2020 09:35am","Conductivity (Field)","15.37","mS/m"
"M35/0132","20197943","09-Jan 2020 09:35am","Difference in Ion Balance","1.770","%"
"M35/0132","20197943","09-Jan 2020 09:35am","Dissolved Oxygen","6.630","mg/L"
"M35/0132","20197943","09-Jan 2020 09:35am","Dissolved Oxygen Saturation","63.000","%"
"M35/0132","20197943","09-Jan 2020 09:35am","E. coli","1","MPN/100mL"
"M35/0132","20197943","09-Jan 2020 09:35am","Hardness, Total","57.000","g/m3 as CaCO3"
"M35/0132","20197943","09-Jan 2020 09:35am","Magnesium, Dissolved","4.500","mg/L"
"M35/0132","20197943","09-Jan 2020 09:35am","Nitrate Nitrogen","4.000","mg/L"
"M35/0132","20197943","09-Jan 2020 09:35am","Oxidation Reduction Potential","197.300","mV"
"M35/0132","20197943","09-Jan 2020 09:35am","pH","6.9",""
"M35/0132","20197943","09-Jan 2020 09:35am","pH (Field)","6.05",""
"M35/0132","20197943","09-Jan 2020 09:35am","Potassium, Dissolved","1.330","mg/L"
"M35/0132","20197943","09-Jan 2020 09:35am","Silica, Reactive","16.600","mg/L  as SiO2"
"M35/0132","20197943","09-Jan 2020 09:35am","Sodium, Dissolved","8.900","mg/L"
"M35/0132","20197943","09-Jan 2020 09:35am","Sulphate","10.600","mg/L"
"M35/0132","20197943","09-Jan 2020 09:35am","Sum of anions","1.500","meq/L"
"M35/0132","20197943","09-Jan 2020 09:35am","Sum of cations","1.560","meq/L"
"M35/0132","20197943","09-Jan 2020 09:35am","Total Coliforms","3.00","number/100mL"
"M35/0132","20197943","09-Jan 2020 09:35am","Water Temperature (Field)","12.7","C"
"M35/0132","20197837","16-Dec 2019 08:05am","Alkalinity, Total","40.0","g/m3 as CaCO3"
"M35/0132","20197837","16-Dec 2019 08:05am","Bicarbonate","49.000","mg/L  at 25°C"
"M35/0132","20197837","16-Dec 2019 08:05am","Calcium, Dissolved","15.100","mg/L"
"M35/0132","20197837","16-Dec 2019 08:05am","Chloride","6.700","mg/L"
"M35/0132","20197837","16-Dec 2019 08:05am","Conductivity","16.0","mS/m"
"M35/0132","20197837","16-Dec 2019 08:05am","Conductivity (Field)","15.62","mS/m"
"M35/0132","20197837","16-Dec 2019 08:05am","Difference in Ion Balance","2.500","%"
"M35/0132","20197837","16-Dec 2019 08:05am","Dissolved Oxygen","6.630","mg/L"
"M35/0132","20197837","16-Dec 2019 08:05am","Dissolved Oxygen Saturation","62.500","%"
"M35/0132","20197837","16-Dec 2019 08:05am","E. coli","<1","MPN/100mL"
"M35/0132","20197837","16-Dec 2019 08:05am","Hardness, Total","56.000","g/m3 as CaCO3"
"M35/0132","20197837","16-Dec 2019 08:05am","Magnesium, Dissolved","4.400","mg/L"
"M35/0132","20197837","16-Dec 2019 08:05am","Nitrate Nitrogen","3.700","mg/L"
"M35/0132","20197837","16-Dec 2019 08:05am","Oxidation Reduction Potential","224.400","mV"
"M35/0132","20197837","16-Dec 2019 08:05am","pH","6.8",""
"M35/0132","20197837","16-Dec 2019 08:05am","pH (Field)","6.02",""
"M35/0132","20197837","16-Dec 2019 08:05am","Potassium, Dissolved","1.470","mg/L"
"M35/0132","20197837","16-Dec 2019 08:05am","Silica, Reactive","16.800","mg/L  as SiO2"
"M35/0132","20197837","16-Dec 2019 08:05am","Sodium, Dissolved","9.100","mg/L"
"M35/0132","20197837","16-Dec 2019 08:05am","Sulphate","10.500","mg/L"
"M35/0132","20197837","16-Dec 2019 08:05am","Sum of anions","1.470","meq/L"
"M35/0132","20197837","16-Dec 2019 08:05am","Sum of cations","1.550","meq/L"
"M35/0132","20197837","16-Dec 2019 08:05am","Total Coliforms","2.00","number/100mL"
"M35/0132","20197837","16-Dec 2019 08:05am","Water Temperature (Field)","12.2","C"
"M35/0132","20196509","11-Nov 2019 09:15am","Alkalinity, Total","39.0","g/m3 as CaCO3"
"M35/0132","20196509","11-Nov 2019 09:15am","Bicarbonate","47.000","mg/L  at 25°C"
"M35/0132","20196509","11-Nov 2019 09:15am","Calcium, Dissolved","14.700","mg/L"
"M35/0132","20196509","11-Nov 2019 09:15am","Chloride","6.800","mg/L"
"M35/0132","20196509","11-Nov 2019 09:15am","Conductivity","15.7","mS/m"
"M35/0132","20196509","11-Nov 2019 09:15am","Conductivity (Field)","15.43","mS/m"
"M35/0132","20196509","11-Nov 2019 09:15am","Difference in Ion Balance","2.300","%"
"M35/0132","20196509","11-Nov 2019 09:15am","Dissolved Oxygen","6.720","mg/L"
"M35/0132","20196509","11-Nov 2019 09:15am","Dissolved Oxygen Saturation","63.500","%"
"M35/0132","20196509","11-Nov 2019 09:15am","E. coli","<1","MPN/100mL"
"M35/0132","20196509","11-Nov 2019 09:15am","Hardness, Total","56.000","g/m3 as CaCO3"
"M35/0132","20196509","11-Nov 2019 09:15am","Magnesium, Dissolved","4.600","mg/L"
"M35/0132","20196509","11-Nov 2019 09:15am","Nitrate Nitrogen","3.800","mg/L"
"M35/0132","20196509","11-Nov 2019 09:15am","Oxidation Reduction Potential","39.700","mV"
"M35/0132","20196509","11-Nov 2019 09:15am","pH","6.8",""
"M35/0132","20196509","11-Nov 2019 09:15am","pH (Field)","6.05",""
"M35/0132","20196509","11-Nov 2019 09:15am","Potassium, Dissolved","1.440","mg/L"
"M35/0132","20196509","11-Nov 2019 09:15am","Silica, Reactive","16.500","mg/L  as SiO2"
"M35/0132","20196509","11-Nov 2019 09:15am","Sodium, Dissolved","8.600","mg/L"
"M35/0132","20196509","11-Nov 2019 09:15am","Sulphate","10.400","mg/L"
"M35/0132","20196509","11-Nov 2019 09:15am","Sum of anions","1.460","meq/L"
"M35/0132","20196509","11-Nov 2019 09:15am","Sum of cations","1.520","meq/L"
"M35/0132","20196509","11-Nov 2019 09:15am","Water Temperature (Field)","11.7","C"
"M35/0132","20195948","17-Oct 2019 09:20am","Alkalinity, Total","41.0","g/m3 as CaCO3"
"M35/0132","20195948","17-Oct 2019 09:20am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Bicarbonate","49.000","mg/L  at 25°C"
"M35/0132","20195948","17-Oct 2019 09:20am","Boron, Dissolved","0.016","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Bromide","0.024","g/m3"
"M35/0132","20195948","17-Oct 2019 09:20am","Calcium, Dissolved","13.900","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Chloride","6.800","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Conductivity","15.6","mS/m"
"M35/0132","20195948","17-Oct 2019 09:20am","Conductivity (Field)","15.14","mS/m"
"M35/0132","20195948","17-Oct 2019 09:20am","Copper, Dissolved","0.0063","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Difference in Ion Balance","1.480","%"
"M35/0132","20195948","17-Oct 2019 09:20am","Dissolved Oxygen","6.650","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Dissolved Oxygen Saturation","62.600","%"
"M35/0132","20195948","17-Oct 2019 09:20am","Dissolved Reactive Phosphorus","0.0084","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","E. coli","<1","MPN/100mL"
"M35/0132","20195948","17-Oct 2019 09:20am","Hardness, Total","52.000","g/m3 as CaCO3"
"M35/0132","20195948","17-Oct 2019 09:20am","Iron, Dissolved","<0.020","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Magnesium, Dissolved","4.200","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Manganese, Dissolved","<0.0005","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Nitrate Nitrogen","4.000","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Oxidation Reduction Potential","178.400","mV"
"M35/0132","20195948","17-Oct 2019 09:20am","pH","6.9",""
"M35/0132","20195948","17-Oct 2019 09:20am","pH (Field)","6.02",""
"M35/0132","20195948","17-Oct 2019 09:20am","Potassium, Dissolved","1.390","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Silica, Reactive","16.000","mg/L  as SiO2"
"M35/0132","20195948","17-Oct 2019 09:20am","Sodium, Dissolved","8.800","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Sulphate","10.200","mg/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Sum of anions","1.500","meq/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Sum of cations","1.460","meq/L"
"M35/0132","20195948","17-Oct 2019 09:20am","Total Coliforms","3.00","number/100mL"
"M35/0132","20195948","17-Oct 2019 09:20am","Water Temperature (Field)","12.1","C"
"M35/0132","20195948","17-Oct 2019 09:20am","Zinc, Dissolved","0.008","mg/L"
"M35/0132","20195431","05-Sep 2019 09:40am","Alkalinity, Total","42.0","g/m3 as CaCO3"
"M35/0132","20195431","05-Sep 2019 09:40am","Bicarbonate","51.000","mg/L  at 25°C"
"M35/0132","20195431","05-Sep 2019 09:40am","Calcium, Dissolved","14.900","mg/L"
"M35/0132","20195431","05-Sep 2019 09:40am","Chloride","6.700","mg/L"
"M35/0132","20195431","05-Sep 2019 09:40am","Conductivity","15.6","mS/m"
"M35/0132","20195431","05-Sep 2019 09:40am","Conductivity (Field)","13.71","mS/m"
"M35/0132","20195431","05-Sep 2019 09:40am","Difference in Ion Balance","0.870","%"
"M35/0132","20195431","05-Sep 2019 09:40am","Dissolved Oxygen","6.370","mg/L"
"M35/0132","20195431","05-Sep 2019 09:40am","Dissolved Oxygen Saturation","60.500","%"
"M35/0132","20195431","05-Sep 2019 09:40am","E. coli","<1","MPN/100mL"
"M35/0132","20195431","05-Sep 2019 09:40am","Hardness, Total","55.000","g/m3 as CaCO3"
"M35/0132","20195431","05-Sep 2019 09:40am","Magnesium, Dissolved","4.400","mg/L"
"M35/0132","20195431","05-Sep 2019 09:40am","Nitrate Nitrogen","3.600","mg/L"
"M35/0132","20195431","05-Sep 2019 09:40am","Oxidation Reduction Potential","183.600","mV"
"M35/0132","20195431","05-Sep 2019 09:40am","pH","6.8",""
"M35/0132","20195431","05-Sep 2019 09:40am","pH (Field)","6.09",""
"M35/0132","20195431","05-Sep 2019 09:40am","Potassium, Dissolved","1.450","mg/L"
"M35/0132","20195431","05-Sep 2019 09:40am","Silica, Reactive","14.800","mg/L  as SiO2"
"M35/0132","20195431","05-Sep 2019 09:40am","Sodium, Dissolved","9.000","mg/L"
"M35/0132","20195431","05-Sep 2019 09:40am","Sulphate","10.300","mg/L"
"M35/0132","20195431","05-Sep 2019 09:40am","Sum of anions","1.500","meq/L"
"M35/0132","20195431","05-Sep 2019 09:40am","Sum of cations","1.530","meq/L"
"M35/0132","20195431","05-Sep 2019 09:40am","Total Coliforms","<1.00","number/100mL"
"M35/0132","20195431","05-Sep 2019 09:40am","Water Temperature (Field)","12.0","C"
